ID,Type,Date,Time,Source,Lat (100m),Lon (100m)
5D82955,Multiple_Gunshots,1-Jan-18,0:00:03,WashingtonDC5D,38.923,-76.983
3D68514,Multiple_Gunshots,1-Jan-18,0:00:12,WashingtonDC3D,38.92,-77.016
7D257817,Multiple_Gunshots,1-Jan-18,0:00:14,WashingtonDC7D,38.837,-77.004
3D68515,Multiple_Gunshots,1-Jan-18,0:00:22,WashingtonDC3D,38.919,-77.016
4D66770,Multiple_Gunshots,1-Jan-18,0:00:46,WashingtonDC4D,38.956,-77.025
7D257819,Multiple_Gunshots,1-Jan-18,0:00:56,WashingtonDC7D,38.835,-76.99
4D66772,Multiple_Gunshots,1-Jan-18,0:01:06,WashingtonDC4D,38.953,-77.027
4D66773,Multiple_Gunshots,1-Jan-18,0:01:11,WashingtonDC4D,38.954,-77.029
7D257824,Multiple_Gunshots,1-Jan-18,0:01:55,WashingtonDC7D,38.832,-77.005
5D82965,Multiple_Gunshots,1-Jan-18,0:02:15,WashingtonDC5D,38.922,-76.984
7D257827,Multiple_Gunshots,1-Jan-18,0:02:33,WashingtonDC7D,38.847,-76.971
7D257831,Multiple_Gunshots,1-Jan-18,0:03:36,WashingtonDC7D,38.858,-76.993
7D257832,Multiple_Gunshots,1-Jan-18,0:03:41,WashingtonDC7D,38.841,-76.996
4D66786,Multiple_Gunshots,1-Jan-18,0:03:48,WashingtonDC4D,38.943,-77.018
7D257836,Multiple_Gunshots,1-Jan-18,0:04:47,WashingtonDC7D,38.844,-76.984
7D257839,Multiple_Gunshots,1-Jan-18,0:05:26,WashingtonDC7D,38.829,-77.003
7D257842,Multiple_Gunshots,1-Jan-18,0:05:48,WashingtonDC7D,38.837,-77.004
5D82983,Multiple_Gunshots,1-Jan-18,0:05:54,WashingtonDC5D,38.899,-76.983
7D257845,Multiple_Gunshots,1-Jan-18,0:06:08,WashingtonDC7D,38.865,-76.985
6D200921,Multiple_Gunshots,1-Jan-18,0:06:33,WashingtonDC6D,38.88,-76.928
6D200922,Multiple_Gunshots,1-Jan-18,0:06:45,WashingtonDC6D,38.885,-76.959
5D82990,Multiple_Gunshots,1-Jan-18,0:07:13,WashingtonDC5D,38.923,-76.974
7D257856,Multiple_Gunshots,1-Jan-18,0:07:55,WashingtonDC7D,38.851,-76.97
7D257858,Multiple_Gunshots,1-Jan-18,0:08:25,WashingtonDC7D,38.843,-76.985
7D257862,Multiple_Gunshots,1-Jan-18,0:09:05,WashingtonDC7D,38.839,-77.006
5D83000,Multiple_Gunshots,1-Jan-18,0:09:29,WashingtonDC5D,38.93,-76.967
7D257867,Multiple_Gunshots,1-Jan-18,0:09:47,WashingtonDC7D,38.837,-77.004
5D83002,Multiple_Gunshots,1-Jan-18,0:09:51,WashingtonDC5D,38.923,-76.983
6D200951,Multiple_Gunshots,1-Jan-18,0:10:08,WashingtonDC6D,38.911,-76.937
7D257872,Multiple_Gunshots,1-Jan-18,0:10:45,WashingtonDC7D,38.833,-77.003
7D257876,Multiple_Gunshots,1-Jan-18,0:11:30,WashingtonDC7D,38.837,-77.003
6D200957,Multiple_Gunshots,1-Jan-18,0:11:40,WashingtonDC6D,38.894,-76.923
5D83008,Multiple_Gunshots,1-Jan-18,0:11:50,WashingtonDC5D,38.899,-76.979
6D200958,Multiple_Gunshots,1-Jan-18,0:11:51,WashingtonDC6D,38.902,-76.931
5D83009,Multiple_Gunshots,1-Jan-18,0:11:55,WashingtonDC5D,38.899,-76.979
7D257880,Multiple_Gunshots,1-Jan-18,0:12:22,WashingtonDC7D,38.849,-76.976
6D200965,Multiple_Gunshots,1-Jan-18,0:12:37,WashingtonDC6D,38.888,-76.92
6D200969,Multiple_Gunshots,1-Jan-18,0:13:03,WashingtonDC6D,38.891,-76.929
3D68556,Multiple_Gunshots,1-Jan-18,0:13:29,WashingtonDC3D,38.921,-77.034
6D200973,Multiple_Gunshots,1-Jan-18,0:13:50,WashingtonDC6D,38.911,-76.936
6D200976,Multiple_Gunshots,1-Jan-18,0:14:20,WashingtonDC6D,38.911,-76.937
6D200977,Multiple_Gunshots,1-Jan-18,0:14:24,WashingtonDC6D,38.88,-76.929
6D200980,Multiple_Gunshots,1-Jan-18,0:15:01,WashingtonDC6D,38.88,-76.927
7D257897,Multiple_Gunshots,1-Jan-18,0:15:19,WashingtonDC7D,38.867,-76.976
7D257898,Multiple_Gunshots,1-Jan-18,0:15:25,WashingtonDC7D,38.836,-76.988
7D257899,Multiple_Gunshots,1-Jan-18,0:15:47,WashingtonDC7D,38.83,-77
7D257900,Multiple_Gunshots,1-Jan-18,0:15:48,WashingtonDC7D,38.83,-77
7D257901,Multiple_Gunshots,1-Jan-18,0:15:54,WashingtonDC7D,38.864,-76.978
6D200989,Multiple_Gunshots,1-Jan-18,0:15:55,WashingtonDC6D,38.892,-76.93
6D200992,Multiple_Gunshots,1-Jan-18,0:16:05,WashingtonDC6D,38.894,-76.924
6D200993,Multiple_Gunshots,1-Jan-18,0:16:08,WashingtonDC6D,38.896,-76.924
6D200995,Multiple_Gunshots,1-Jan-18,0:16:34,WashingtonDC6D,38.911,-76.937
7D257903,Multiple_Gunshots,1-Jan-18,0:16:50,WashingtonDC7D,38.849,-76.976
6D200997,Multiple_Gunshots,1-Jan-18,0:17:14,WashingtonDC6D,38.895,-76.93
7D257907,Multiple_Gunshots,1-Jan-18,0:17:23,WashingtonDC7D,38.863,-76.983
7D257910,Multiple_Gunshots,1-Jan-18,0:17:44,WashingtonDC7D,38.862,-76.984
6D200998,Multiple_Gunshots,1-Jan-18,0:17:45,WashingtonDC6D,38.911,-76.937
7D257911,Multiple_Gunshots,1-Jan-18,0:17:50,WashingtonDC7D,38.862,-76.984
6D200999,Multiple_Gunshots,1-Jan-18,0:17:51,WashingtonDC6D,38.911,-76.936
7D257912,Multiple_Gunshots,1-Jan-18,0:18:05,WashingtonDC7D,38.844,-76.981
5D83029,Multiple_Gunshots,1-Jan-18,0:18:30,WashingtonDC5D,38.92,-76.981
7D257916,Multiple_Gunshots,1-Jan-18,0:18:33,WashingtonDC7D,38.848,-76.968
7D257917,Multiple_Gunshots,1-Jan-18,0:18:58,WashingtonDC7D,38.844,-76.982
7D257918,Multiple_Gunshots,1-Jan-18,0:19:09,WashingtonDC7D,38.847,-76.973
7D257920,Multiple_Gunshots,1-Jan-18,0:19:13,WashingtonDC7D,38.849,-76.975
6D201006,Multiple_Gunshots,1-Jan-18,0:19:31,WashingtonDC6D,38.911,-76.937
3D68574,Multiple_Gunshots,1-Jan-18,0:20:37,WashingtonDC3D,38.926,-77.028
6D201013,Multiple_Gunshots,1-Jan-18,0:21:17,WashingtonDC6D,38.911,-76.937
6D201014,Multiple_Gunshots,1-Jan-18,0:21:34,WashingtonDC6D,38.894,-76.94
6D201015,Multiple_Gunshots,1-Jan-18,0:21:38,WashingtonDC6D,38.893,-76.94
6D201016,Multiple_Gunshots,1-Jan-18,0:21:43,WashingtonDC6D,38.894,-76.923
6D201017,Multiple_Gunshots,1-Jan-18,0:21:45,WashingtonDC6D,38.894,-76.924
6D201022,Multiple_Gunshots,1-Jan-18,0:22:22,WashingtonDC6D,38.896,-76.939
6D201024,Multiple_Gunshots,1-Jan-18,0:23:11,WashingtonDC6D,38.912,-76.936
6D201026,Multiple_Gunshots,1-Jan-18,0:23:23,WashingtonDC6D,38.893,-76.93
7D257932,Multiple_Gunshots,1-Jan-18,0:23:26,WashingtonDC7D,38.852,-76.976
6D201027,Multiple_Gunshots,1-Jan-18,0:23:38,WashingtonDC6D,38.911,-76.938
6D201030,Multiple_Gunshots,1-Jan-18,0:24:04,WashingtonDC6D,38.876,-76.967
7D257940,Multiple_Gunshots,1-Jan-18,0:25:11,WashingtonDC7D,38.858,-76.994
6D201036,Multiple_Gunshots,1-Jan-18,0:25:17,WashingtonDC6D,38.87,-76.945
6D201039,Multiple_Gunshots,1-Jan-18,0:26:01,WashingtonDC6D,38.893,-76.93
6D201040,Multiple_Gunshots,1-Jan-18,0:26:08,WashingtonDC6D,38.892,-76.93
6D201042,Multiple_Gunshots,1-Jan-18,0:26:25,WashingtonDC6D,38.894,-76.924
6D201044,Multiple_Gunshots,1-Jan-18,0:27:07,WashingtonDC6D,38.911,-76.936
6D201045,Multiple_Gunshots,1-Jan-18,0:27:21,WashingtonDC6D,38.905,-76.937
6D201046,Multiple_Gunshots,1-Jan-18,0:28:09,WashingtonDC6D,38.894,-76.924
6D201048,Multiple_Gunshots,1-Jan-18,0:28:21,WashingtonDC6D,38.894,-76.923
4D66892,Multiple_Gunshots,1-Jan-18,0:28:22,WashingtonDC4D,38.937,-77.028
7D257958,Multiple_Gunshots,1-Jan-18,0:28:30,WashingtonDC7D,38.857,-76.994
6D201050,Multiple_Gunshots,1-Jan-18,0:28:44,WashingtonDC6D,38.894,-76.924
7D257961,Multiple_Gunshots,1-Jan-18,0:29:22,WashingtonDC7D,38.851,-76.974
3D68579,Multiple_Gunshots,1-Jan-18,0:29:45,WashingtonDC3D,38.93,-77.02
4D66897,Multiple_Gunshots,1-Jan-18,0:29:47,WashingtonDC4D,38.928,-77.015
6D201059,Multiple_Gunshots,1-Jan-18,0:31:08,WashingtonDC6D,38.895,-76.924
6D201060,Multiple_Gunshots,1-Jan-18,0:31:10,WashingtonDC6D,38.903,-76.932
7D257966,Multiple_Gunshots,1-Jan-18,0:31:16,WashingtonDC7D,38.856,-76.972
7D257967,Multiple_Gunshots,1-Jan-18,0:31:29,WashingtonDC7D,38.845,-76.984
7D257968,Multiple_Gunshots,1-Jan-18,0:31:35,WashingtonDC7D,38.835,-76.988
7D257969,Multiple_Gunshots,1-Jan-18,0:31:37,WashingtonDC7D,38.856,-76.972
7D257970,Multiple_Gunshots,1-Jan-18,0:31:50,WashingtonDC7D,38.854,-76.966
7D257971,Multiple_Gunshots,1-Jan-18,0:32:05,WashingtonDC7D,38.856,-76.972
7D257972,Multiple_Gunshots,1-Jan-18,0:32:36,WashingtonDC7D,38.856,-76.972
6D201066,Multiple_Gunshots,1-Jan-18,0:32:38,WashingtonDC6D,38.894,-76.924
7D257975,Multiple_Gunshots,1-Jan-18,0:33:09,WashingtonDC7D,38.856,-76.971
6D201068,Multiple_Gunshots,1-Jan-18,0:33:20,WashingtonDC6D,38.882,-76.938
6D201072,Multiple_Gunshots,1-Jan-18,0:33:39,WashingtonDC6D,38.892,-76.936
7D257980,Multiple_Gunshots,1-Jan-18,0:33:43,WashingtonDC7D,38.85,-76.978
6D201073,Multiple_Gunshots,1-Jan-18,0:33:45,WashingtonDC6D,38.892,-76.936
6D201074,Multiple_Gunshots,1-Jan-18,0:33:50,WashingtonDC6D,38.892,-76.936
5D83045,Multiple_Gunshots,1-Jan-18,0:34:25,WashingtonDC5D,38.896,-76.982
6D201076,Multiple_Gunshots,1-Jan-18,0:34:40,WashingtonDC6D,38.894,-76.925
7D257986,Multiple_Gunshots,1-Jan-18,0:35:45,WashingtonDC7D,38.837,-76.99
7D257987,Multiple_Gunshots,1-Jan-18,0:35:50,WashingtonDC7D,38.838,-76.99
7D257988,Multiple_Gunshots,1-Jan-18,0:35:59,WashingtonDC7D,38.844,-76.983
7D257991,Multiple_Gunshots,1-Jan-18,0:36:36,WashingtonDC7D,38.85,-76.977
7D257993,Multiple_Gunshots,1-Jan-18,0:37:53,WashingtonDC7D,38.848,-76.969
6D201082,Multiple_Gunshots,1-Jan-18,0:38:28,WashingtonDC6D,38.894,-76.924
6D201085,Multiple_Gunshots,1-Jan-18,0:39:57,WashingtonDC6D,38.894,-76.924
7D257998,Multiple_Gunshots,1-Jan-18,0:42:32,WashingtonDC7D,38.839,-76.999
7D257999,Multiple_Gunshots,1-Jan-18,0:43:18,WashingtonDC7D,38.847,-76.976
7D258000,Multiple_Gunshots,1-Jan-18,0:43:47,WashingtonDC7D,38.858,-76.997
7D258004,Multiple_Gunshots,1-Jan-18,0:44:30,WashingtonDC7D,38.844,-76.978
6D201092,Multiple_Gunshots,1-Jan-18,0:45:39,WashingtonDC6D,38.895,-76.937
7D258010,Multiple_Gunshots,1-Jan-18,0:45:47,WashingtonDC7D,38.87,-76.976
6D201093,Multiple_Gunshots,1-Jan-18,0:46:05,WashingtonDC6D,38.895,-76.937
7D258012,Multiple_Gunshots,1-Jan-18,0:46:35,WashingtonDC7D,38.863,-76.986
5D83056,Multiple_Gunshots,1-Jan-18,0:47:18,WashingtonDC5D,38.934,-76.965
6D201096,Multiple_Gunshots,1-Jan-18,0:48:36,WashingtonDC6D,38.894,-76.936
6D201098,Multiple_Gunshots,1-Jan-18,0:49:34,WashingtonDC6D,38.881,-76.936
6D201099,Multiple_Gunshots,1-Jan-18,0:49:48,WashingtonDC6D,38.892,-76.936
6D201102,Multiple_Gunshots,1-Jan-18,0:50:25,WashingtonDC6D,38.892,-76.936
6D201103,Multiple_Gunshots,1-Jan-18,0:51:23,WashingtonDC6D,38.899,-76.942
7D258020,Multiple_Gunshots,1-Jan-18,0:51:43,WashingtonDC7D,38.827,-76.999
7D258022,Multiple_Gunshots,1-Jan-18,0:52:28,WashingtonDC7D,38.856,-76.972
7D258030,Multiple_Gunshots,1-Jan-18,0:53:15,WashingtonDC7D,38.844,-76.978
7D258031,Multiple_Gunshots,1-Jan-18,0:53:34,WashingtonDC7D,38.849,-76.976
6D201104,Multiple_Gunshots,1-Jan-18,0:53:38,WashingtonDC6D,38.9,-76.945
7D258032,Multiple_Gunshots,1-Jan-18,0:54:37,WashingtonDC7D,38.826,-76.996
7D258033,Multiple_Gunshots,1-Jan-18,0:54:46,WashingtonDC7D,38.856,-76.972
7D258042,Multiple_Gunshots,1-Jan-18,0:59:08,WashingtonDC7D,38.856,-76.972
7D258043,Multiple_Gunshots,1-Jan-18,0:59:31,WashingtonDC7D,38.856,-76.972
6D201113,Multiple_Gunshots,1-Jan-18,0:59:45,WashingtonDC6D,38.888,-76.941
6D201115,Multiple_Gunshots,1-Jan-18,1:01:18,WashingtonDC6D,38.894,-76.923
7D258052,Multiple_Gunshots,1-Jan-18,1:02:51,WashingtonDC7D,38.856,-76.972
7D258054,Multiple_Gunshots,1-Jan-18,1:04:53,WashingtonDC7D,38.843,-76.98
7D258056,Multiple_Gunshots,1-Jan-18,1:10:14,WashingtonDC7D,38.847,-76.981
7D258058,Multiple_Gunshots,1-Jan-18,1:11:25,WashingtonDC7D,38.843,-76.98
7D258059,Multiple_Gunshots,1-Jan-18,1:13:20,WashingtonDC7D,38.845,-77.001
6D201118,Multiple_Gunshots,1-Jan-18,1:14:11,WashingtonDC6D,38.882,-76.935
6D201120,Multiple_Gunshots,1-Jan-18,1:15:28,WashingtonDC6D,38.886,-76.923
6D201123,Multiple_Gunshots,1-Jan-18,1:16:56,WashingtonDC6D,38.892,-76.935
7D258061,Multiple_Gunshots,1-Jan-18,1:18:54,WashingtonDC7D,38.847,-76.982
7D258064,Multiple_Gunshots,1-Jan-18,1:19:04,WashingtonDC7D,38.847,-76.98
6D201127,Multiple_Gunshots,1-Jan-18,1:20:27,WashingtonDC6D,38.884,-76.959
3D68599,Multiple_Gunshots,1-Jan-18,1:22:46,WashingtonDC3D,38.908,-77.017
6D201128,Multiple_Gunshots,1-Jan-18,1:23:08,WashingtonDC6D,38.884,-76.932
6D201131,Multiple_Gunshots,1-Jan-18,1:25:02,WashingtonDC6D,38.887,-76.954
7D258069,Multiple_Gunshots,1-Jan-18,1:25:41,WashingtonDC7D,38.856,-76.972
6D201132,Multiple_Gunshots,1-Jan-18,1:26:13,WashingtonDC6D,38.899,-76.944
7D258072,Multiple_Gunshots,1-Jan-18,1:30:12,WashingtonDC7D,38.856,-76.972
6D201135,Multiple_Gunshots,1-Jan-18,1:42:54,WashingtonDC6D,38.892,-76.935
7D258075,Multiple_Gunshots,1-Jan-18,1:42:58,WashingtonDC7D,38.83,-76.998
6D201136,Multiple_Gunshots,1-Jan-18,1:43:18,WashingtonDC6D,38.892,-76.935
6D201146,Multiple_Gunshots,1-Jan-18,1:47:58,WashingtonDC6D,38.888,-76.951
7D258077,Multiple_Gunshots,1-Jan-18,1:52:42,WashingtonDC7D,38.845,-76.98
6D201147,Multiple_Gunshots,1-Jan-18,1:54:37,WashingtonDC6D,38.895,-76.938
6D201149,Multiple_Gunshots,1-Jan-18,1:57:26,WashingtonDC6D,38.893,-76.929
3D68608,Multiple_Gunshots,1-Jan-18,2:04:21,WashingtonDC3D,38.928,-77.033
7D258079,Multiple_Gunshots,1-Jan-18,2:11:36,WashingtonDC7D,38.845,-76.973
7D258080,Multiple_Gunshots,1-Jan-18,2:14:50,WashingtonDC7D,38.834,-76.987
6D201157,Multiple_Gunshots,1-Jan-18,2:26:03,WashingtonDC6D,38.888,-76.932
7D258086,Multiple_Gunshots,1-Jan-18,2:37:51,WashingtonDC7D,38.833,-77
5D83093,Multiple_Gunshots,1-Jan-18,2:55:35,WashingtonDC5D,38.913,-76.985
6D201164,Multiple_Gunshots,1-Jan-18,2:59:36,WashingtonDC6D,38.891,-76.937
6D201165,Multiple_Gunshots,1-Jan-18,2:59:48,WashingtonDC6D,38.892,-76.936
6D201171,Multiple_Gunshots,1-Jan-18,3:16:29,WashingtonDC6D,38.893,-76.919
7D258090,Multiple_Gunshots,1-Jan-18,3:19:22,WashingtonDC7D,38.846,-76.979
6D201173,Multiple_Gunshots,1-Jan-18,3:24:05,WashingtonDC6D,38.877,-76.967
6D201174,Multiple_Gunshots,1-Jan-18,3:24:19,WashingtonDC6D,38.877,-76.967
6D201180,Multiple_Gunshots,1-Jan-18,4:12:08,WashingtonDC6D,38.895,-76.923
6D201184,Multiple_Gunshots,1-Jan-18,4:17:04,WashingtonDC6D,38.895,-76.923
6D201185,Multiple_Gunshots,1-Jan-18,4:24:10,WashingtonDC6D,38.891,-76.954
6D201194,Multiple_Gunshots,1-Jan-18,4:57:31,WashingtonDC6D,38.888,-76.929
6D201195,Multiple_Gunshots,1-Jan-18,4:57:55,WashingtonDC6D,38.888,-76.929
6D201198,Multiple_Gunshots,1-Jan-18,5:11:16,WashingtonDC6D,38.882,-76.937
7D258102,Multiple_Gunshots,1-Jan-18,6:38:26,WashingtonDC7D,38.834,-76.997
7D258107,Multiple_Gunshots,1-Jan-18,12:57:03,WashingtonDC7D,38.866,-76.978
7D258110,Multiple_Gunshots,1-Jan-18,15:23:59,WashingtonDC7D,38.861,-76.986
6D201203,Multiple_Gunshots,1-Jan-18,18:24:53,WashingtonDC6D,38.882,-76.946
7D258138,Multiple_Gunshots,1-Jan-18,19:38:41,WashingtonDC7D,38.862,-76.986
6D201210,Multiple_Gunshots,1-Jan-18,20:57:35,WashingtonDC6D,38.894,-76.925
6D201213,Multiple_Gunshots,1-Jan-18,21:31:14,WashingtonDC6D,38.877,-76.967
6D201215,Multiple_Gunshots,1-Jan-18,22:26:42,WashingtonDC6D,38.893,-76.926
6D201216,Multiple_Gunshots,1-Jan-18,22:27:08,WashingtonDC6D,38.893,-76.926
7D258163,Multiple_Gunshots,2-Jan-18,20:07:27,WashingtonDC7D,38.828,-76.997
6D201230,Multiple_Gunshots,2-Jan-18,22:43:09,WashingtonDC6D,38.899,-76.939
6D201231,Multiple_Gunshots,2-Jan-18,22:44:01,WashingtonDC6D,38.899,-76.939
6D201232,Multiple_Gunshots,3-Jan-18,0:41:19,WashingtonDC6D,38.882,-76.925
6D201242,Multiple_Gunshots,3-Jan-18,13:53:40,WashingtonDC6D,38.894,-76.926
6D201243,Multiple_Gunshots,3-Jan-18,14:06:56,WashingtonDC6D,38.879,-76.93
7D258192,Multiple_Gunshots,3-Jan-18,14:51:36,WashingtonDC7D,38.837,-76.993
6D201247,Multiple_Gunshots,3-Jan-18,18:41:51,WashingtonDC6D,38.894,-76.924
6D201249,Multiple_Gunshots,4-Jan-18,0:57:12,WashingtonDC6D,38.882,-76.936
7D258205,Multiple_Gunshots,4-Jan-18,1:11:06,WashingtonDC7D,38.83,-76.996
7D258212,Multiple_Gunshots,4-Jan-18,11:20:33,WashingtonDC7D,38.836,-76.991
7D258213,Multiple_Gunshots,4-Jan-18,11:20:34,WashingtonDC7D,38.836,-76.987
6D201257,Multiple_Gunshots,4-Jan-18,20:52:08,WashingtonDC6D,38.882,-76.962
7D258230,Multiple_Gunshots,5-Jan-18,20:47:53,WashingtonDC7D,38.856,-76.972
7D258231,Multiple_Gunshots,5-Jan-18,21:31:18,WashingtonDC7D,38.841,-76.986
6D201270,Multiple_Gunshots,5-Jan-18,21:38:32,WashingtonDC6D,38.895,-76.956
6D201271,Multiple_Gunshots,5-Jan-18,22:32:31,WashingtonDC6D,38.879,-76.931
7D258234,Multiple_Gunshots,5-Jan-18,23:32:06,WashingtonDC7D,38.857,-76.972
5D83157,Multiple_Gunshots,5-Jan-18,23:37:30,WashingtonDC5D,38.908,-76.985
7D258236,Multiple_Gunshots,6-Jan-18,0:06:35,WashingtonDC7D,38.843,-76.988
6D201275,Multiple_Gunshots,6-Jan-18,3:31:53,WashingtonDC6D,38.883,-76.924
6D201278,Multiple_Gunshots,6-Jan-18,14:51:48,WashingtonDC6D,38.886,-76.926
7D258254,Multiple_Gunshots,7-Jan-18,19:07:54,WashingtonDC7D,38.854,-76.971
6D201282,Multiple_Gunshots,7-Jan-18,21:17:43,WashingtonDC6D,38.884,-76.927
6D201283,Multiple_Gunshots,7-Jan-18,21:17:57,WashingtonDC6D,38.884,-76.926
5D83170,Multiple_Gunshots,7-Jan-18,21:34:22,WashingtonDC5D,38.899,-76.974
6D201284,Multiple_Gunshots,7-Jan-18,22:36:15,WashingtonDC6D,38.884,-76.927
7D258256,Multiple_Gunshots,7-Jan-18,23:55:15,WashingtonDC7D,38.867,-76.979
7D258260,Multiple_Gunshots,8-Jan-18,5:52:31,WashingtonDC7D,38.827,-77
6D201289,Multiple_Gunshots,8-Jan-18,22:31:04,WashingtonDC6D,38.881,-76.926
6D201290,Multiple_Gunshots,8-Jan-18,22:47:18,WashingtonDC6D,38.884,-76.952
7D258276,Multiple_Gunshots,8-Jan-18,22:57:25,WashingtonDC7D,38.85,-76.968
6D201296,Multiple_Gunshots,9-Jan-18,18:30:21,WashingtonDC6D,38.887,-76.921
